gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,churn_probability,churn_prediction,risk_tier,risk_reason,recommendation
Female,1,No,No,4,Fiber optic,Month-to-month,Credit card (automatic),99.8,442.85,Yes,Neutral,0,0.9861930609619037,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,Yes,18,DSL,Month-to-month,Electronic check,35.0,553.0,Yes,Negative,-1,0.96807529346541,Yes,High,"kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,0,No,No,8,DSL,Month-to-month,Electronic check,66.25,546.45,No,Positive,1,0.2627619199682215,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,35,No,Two year,Bank transfer (automatic),23.3,797.1,No,Positive,1,0.0046471420953810025,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,76.0,76.0,Yes,Negative,-1,0.9803590273593976,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,0,No,Yes,66,No,Two year,Credit card (automatic),25.3,1673.8,No,Positive,1,0.0029067477037040975,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,8,DSL,Two year,Mailed check,44.55,343.45,No,Neutral,0,0.08088461521996415,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,71,Fiber optic,One year,Credit card (automatic),104.1,7412.25,No,Positive,1,0.058934660088474915,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,43,Fiber optic,Month-to-month,Bank transfer (automatic),92.55,4039.0,No,Positive,1,0.06786710597336569,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,2,Fiber optic,Month-to-month,Electronic check,93.85,170.85,Yes,Neutral,0,0.9981798540849164,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,1,No,No,29,Fiber optic,Month-to-month,Bank transfer (automatic),101.45,2948.6,No,Positive,1,0.0821533427622777,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,15,Fiber optic,Month-to-month,Electronic check,84.3,1308.4,Yes,Neutral,0,0.9831942536003602,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,65,Fiber optic,Two year,Credit card (automatic),94.55,6078.75,No,Positive,1,0.014577741851614765,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,35,Fiber optic,Month-to-month,Electronic check,95.5,3418.2,No,Positive,1,0.05036660499204046,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,64,Fiber optic,One year,Credit card (automatic),100.3,6603.8,No,Positive,1,0.14880764510040176,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,58,DSL,Two year,Credit card (automatic),55.5,3166.9,No,Positive,1,0.0018521476748313808,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,18,DSL,Month-to-month,Credit card (automatic),49.85,865.75,No,Positive,1,0.022335475598642397,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,67,Fiber optic,Month-to-month,Bank transfer (automatic),89.55,6373.1,No,Positive,1,0.3867028092074807,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,63,No,Two year,Mailed check,19.15,1177.05,No,Positive,1,0.005431991996791866,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,60,Fiber optic,Month-to-month,Electronic check,99.8,5985.75,No,Positive,1,0.12094426674203929,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,9,Fiber optic,Month-to-month,Credit card (automatic),84.4,732.5,Yes,Positive,1,0.8402078326832008,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,Yes,70,Fiber optic,Two year,Credit card (automatic),113.05,7869.05,No,Positive,1,0.005542086565851399,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,15,Fiber optic,Month-to-month,Electronic check,101.1,1504.05,Yes,Positive,1,0.9862046874423862,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,Yes,48,No,One year,Mailed check,19.95,936.7,No,Positive,1,0.004170062538804172,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,12,DSL,Month-to-month,Electronic check,74.15,741.4,No,Positive,1,0.2361524460142261,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,71,Fiber optic,One year,Electronic check,92.0,6585.2,No,Positive,1,0.009883955100245739,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,44,Fiber optic,Month-to-month,Electronic check,73.85,3122.4,No,Positive,1,0.12135640861306453,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,DSL,Month-to-month,Electronic check,50.45,50.45,Yes,Negative,-1,1.0,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,0,Yes,Yes,45,No,Two year,Mailed check,24.45,1088.25,No,Positive,1,0.0021277444078128048,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,23,No,One year,Credit card (automatic),24.8,615.35,No,Positive,1,0.04285200552098375,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,43,DSL,One year,Bank transfer (automatic),64.85,2908.2,No,Positive,1,0.06157528109612859,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,35,No,Month-to-month,Bank transfer (automatic),20.75,739.9,No,Negative,-1,0.492483519160569,No,Low,"kontrak bulanan, feedback negatif",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,9,DSL,Month-to-month,Mailed check,68.95,593.85,No,Positive,1,0.0036858228660023285,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,12,Fiber optic,Month-to-month,Mailed check,99.95,1132.75,Yes,Neutral,0,0.9934835753692127,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,1,Yes,No,65,Fiber optic,Month-to-month,Credit card (automatic),109.4,7227.45,No,Positive,1,0.015647999747552332,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,2,Fiber optic,Month-to-month,Electronic check,91.4,193.6,Yes,Neutral,0,0.9886665066016601,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,27,DSL,Month-to-month,Mailed check,49.0,1291.35,No,Positive,1,0.05281833014906476,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,40,DSL,One year,Mailed check,50.25,2023.55,No,Positive,1,0.0018379481718139865,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,5,Fiber optic,Month-to-month,Credit card (automatic),75.55,349.65,Yes,Positive,1,0.8476856531136747,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,8,No,One year,Credit card (automatic),19.9,153.95,No,Neutral,0,0.044435266552547266,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,No,58,Fiber optic,One year,Bank transfer (automatic),97.8,5458.8,No,Positive,1,0.015350319374018446,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,52,Fiber optic,One year,Electronic check,100.3,5244.45,No,Positive,1,0.13534479036117023,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,3,DSL,Month-to-month,Mailed check,55.8,154.55,No,Positive,1,0.2561482575214535,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,41,Fiber optic,Two year,Electronic check,111.15,4507.15,No,Positive,1,0.033547234461711935,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,20,Fiber optic,Month-to-month,Mailed check,98.55,2031.95,No,Positive,1,0.007777189500307311,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,1,DSL,Month-to-month,Electronic check,50.05,50.05,No,Positive,1,0.01333174436005111,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,4,Fiber optic,Month-to-month,Credit card (automatic),80.8,332.45,Yes,Positive,1,0.6046136024951467,Yes,Medium,"tenure pendek, monthly charge tinggi, kontrak bulanan",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Male,0,No,No,23,No,Month-to-month,Electronic check,20.85,473.9,No,Positive,1,0.007284581448595522,No,Low,"kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,6,No,Month-to-month,Bank transfer (automatic),19.5,106.8,No,Positive,1,0.004488189398144754,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,8,No,Month-to-month,Mailed check,19.35,152.6,No,Neutral,0,0.2968591066124118,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,18,DSL,Month-to-month,Mailed check,69.5,1199.4,No,Positive,1,0.016994885277251858,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,52,DSL,Month-to-month,Credit card (automatic),48.8,2555.05,No,Positive,1,0.023796394693985784,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,31,Fiber optic,Month-to-month,Electronic check,94.5,2979.2,No,Positive,1,0.00889140711953638,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,29,No,Month-to-month,Mailed check,20.65,654.85,No,Positive,1,0.005844248245092451,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,36,Fiber optic,Two year,Credit card (automatic),106.05,3834.4,No,Positive,1,0.012607249957178697,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,16,Fiber optic,Month-to-month,Electronic check,100.0,1534.75,Yes,Neutral,0,0.999608592655453,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,No,42,Fiber optic,One year,Electronic check,108.3,4586.15,No,Positive,1,0.20153680138634833,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,No,Month-to-month,Electronic check,20.55,20.55,Yes,Negative,-1,0.9768035088757462,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,No,No,60,Fiber optic,Two year,Electronic check,99.65,5941.05,No,Positive,1,0.05568014729693123,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,5,Fiber optic,Month-to-month,Electronic check,85.3,424.15,Yes,Positive,1,0.9172775337739226,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,No,22,Fiber optic,Month-to-month,Credit card (automatic),95.9,2234.95,No,Positive,1,0.09004188571188801,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,36,No,One year,Mailed check,20.0,666.75,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,4,Fiber optic,Month-to-month,Electronic check,70.4,281.0,Yes,Neutral,0,0.9962110302762467,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,9,DSL,Month-to-month,Mailed check,64.95,547.8,No,Positive,1,0.0927619279120062,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,1,Fiber optic,Month-to-month,Credit card (automatic),74.6,74.6,No,Positive,1,0.3264269732879042,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,12,DSL,Month-to-month,Electronic check,49.2,571.15,No,Positive,1,0.1317954498184351,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,23,DSL,One year,Mailed check,73.75,1756.6,No,Positive,1,0.0066019702380636595,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,62,Fiber optic,One year,Bank transfer (automatic),92.3,5731.45,No,Positive,1,0.1565931942755529,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,37,Fiber optic,Month-to-month,Bank transfer (automatic),98.8,3475.55,Yes,Neutral,0,0.9720579709874511,Yes,High,"monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,8,No,Month-to-month,Mailed check,19.2,156.85,No,Positive,1,0.001995896834701055,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,31,Fiber optic,Month-to-month,Credit card (automatic),88.65,2683.2,No,Positive,1,0.25973523826827916,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,13,Fiber optic,Month-to-month,Credit card (automatic),74.4,896.75,Yes,Positive,1,0.6025982905830811,Yes,Medium,"monthly charge tinggi, kontrak bulanan",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,No,No,24,Fiber optic,Month-to-month,Electronic check,98.75,2407.3,Yes,Neutral,0,0.9966734720813778,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,45,Fiber optic,Month-to-month,Bank transfer (automatic),95.95,4456.65,No,Positive,1,0.2070793581024873,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,No,69,Fiber optic,Two year,Credit card (automatic),105.4,6998.95,No,Positive,1,0.1148555598494915,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,2,No,Month-to-month,Mailed check,20.25,36.8,No,Positive,1,0.0013145002279778134,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,61,Fiber optic,One year,Electronic check,106.0,6547.7,Yes,Positive,1,0.8766462254610912,Yes,High,"monthly charge tinggi, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,41,Fiber optic,Month-to-month,Electronic check,104.7,4346.4,Yes,Positive,1,0.9890169308680065,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,44,DSL,One year,Electronic check,49.05,2265.0,No,Positive,1,0.003656815761448349,No,Low,metode pembayaran electronic check,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,39,DSL,One year,Mailed check,35.55,1309.15,No,Positive,1,0.003139547157457089,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,72,DSL,Two year,Credit card (automatic),65.1,4754.3,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,13,Fiber optic,Month-to-month,Electronic check,96.85,1235.55,No,Positive,1,0.02837822252644497,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,51,DSL,One year,Credit card (automatic),69.75,3562.5,No,Positive,1,0.035033271140593805,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,No,71,Fiber optic,Two year,Electronic check,99.2,7213.75,No,Positive,1,0.008685469340345562,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,22,Fiber optic,Month-to-month,Electronic check,96.7,2082.95,Yes,Positive,1,0.9934463404882995,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,2,DSL,Month-to-month,Credit card (automatic),55.05,102.75,Yes,Neutral,0,0.808830870828991,Yes,High,"tenure pendek, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,56,Fiber optic,One year,Electronic check,106.8,5914.4,No,Positive,1,0.07460749916705131,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,DSL,Month-to-month,Mailed check,51.25,51.25,No,Positive,1,0.016500426306332132,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,23,DSL,One year,Mailed check,57.75,1282.85,No,Positive,1,0.014974081293218809,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,No,66,DSL,One year,Bank transfer (automatic),70.85,4738.85,No,Positive,1,0.2465943310087569,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,1,No,Month-to-month,Mailed check,19.55,19.55,No,Neutral,0,0.3083438921578184,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,19,Fiber optic,Month-to-month,Electronic check,88.2,1775.8,Yes,Neutral,0,0.9999880774760601,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,11,Fiber optic,Month-to-month,Bank transfer (automatic),79.5,795.65,No,Positive,1,0.22098220707853158,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,8,No,One year,Mailed check,19.75,145.0,Yes,Negative,-1,0.8279975324052039,Yes,High,"tenure pendek, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,Yes,Yes,52,Fiber optic,Month-to-month,Bank transfer (automatic),98.15,4993.4,No,Positive,1,0.05618021551908924,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,3,No,Month-to-month,Electronic check,20.25,61.45,No,Neutral,0,0.2225701397185758,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,51,Fiber optic,Month-to-month,Bank transfer (automatic),79.15,4018.55,No,Positive,1,0.02935502270682289,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,15,Fiber optic,Month-to-month,Electronic check,75.65,1146.65,Yes,Neutral,0,0.9965959122065016,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,1,Yes,No,64,Fiber optic,Month-to-month,Electronic check,94.25,6081.4,No,Positive,1,0.016478657553358665,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,37,DSL,Month-to-month,Credit card (automatic),40.2,1478.85,No,Positive,1,0.27153301029685234,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,13,No,Two year,Mailed check,19.95,243.65,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,49,DSL,One year,Electronic check,55.35,2633.95,No,Positive,1,0.07289026209147276,No,Low,metode pembayaran electronic check,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,45,Fiber optic,One year,Bank transfer (automatic),102.15,4735.35,No,Positive,1,0.3435454030594994,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,18,Fiber optic,Month-to-month,Electronic check,71.1,1247.75,No,Positive,1,0.010136171953269468,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,1,Fiber optic,Month-to-month,Electronic check,74.7,74.7,Yes,Neutral,0,1.0,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,No,68,DSL,Two year,Bank transfer (automatic),54.1,3794.5,No,Positive,1,0.0021249234537660745,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,54,No,Two year,Credit card (automatic),19.65,1008.7,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,Yes,23,Fiber optic,Month-to-month,Bank transfer (automatic),88.45,2130.55,No,Positive,1,0.014020373962398467,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,17,Fiber optic,Month-to-month,Electronic check,76.65,1313.55,Yes,Positive,1,0.5537246187374041,Yes,Medium,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Male,0,Yes,No,71,DSL,Two year,Credit card (automatic),80.4,5727.15,No,Positive,1,5.3902972039383534e-05,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,67,No,Two year,Bank transfer (automatic),19.25,1372.9,No,Positive,1,0.001221630790828264,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,14,Fiber optic,Month-to-month,Electronic check,84.8,1203.9,No,Positive,1,0.014884133189272113,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,1,DSL,Month-to-month,Mailed check,25.8,25.8,Yes,Negative,-1,0.9878270208785116,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,No,Yes,63,No,Two year,Credit card (automatic),19.5,1215.1,No,Positive,1,0.0033646122382335244,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,41,DSL,One year,Electronic check,68.6,2877.05,No,Positive,1,0.005113181144671542,No,Low,metode pembayaran electronic check,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,17,Fiber optic,Month-to-month,Electronic check,92.6,1579.7,No,Positive,1,0.10058620576282809,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,56,Fiber optic,One year,Electronic check,100.55,5514.95,No,Positive,1,0.013809036026388522,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,5,No,Month-to-month,Credit card (automatic),20.55,96.1,No,Positive,1,0.002775091839377662,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,2,DSL,Month-to-month,Electronic check,42.6,72.4,Yes,Negative,-1,0.9976474284990237,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,Yes,No,3,No,Month-to-month,Mailed check,19.6,55.25,No,Positive,1,0.003998217486168472,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,37,DSL,One year,Electronic check,67.45,2443.3,No,Positive,1,0.014688166593610053,No,Low,metode pembayaran electronic check,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,29,DSL,Month-to-month,Bank transfer (automatic),68.85,1970.5,Yes,Neutral,0,0.8318962765844959,Yes,High,kontrak bulanan,High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,8,DSL,Month-to-month,Mailed check,43.55,335.4,No,Neutral,0,0.2190702254525183,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,63,Fiber optic,Month-to-month,Credit card (automatic),109.85,7002.95,No,Positive,1,0.06414263750922658,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,7,No,Month-to-month,Mailed check,20.65,158.95,No,Positive,1,0.0025,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,95.4,293.15,No,Positive,1,0.018902429366766244,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,72,No,Two year,Bank transfer (automatic),21.0,1493.75,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
